"{8.1, -0.9, 6.931470519186376*^-17}","{8.1, -0.8, -0.1471461088504883}","{8.1, -0.7, -0.2428845712099828}","{8.1, -0.6, -0.29557614948189337}","{8.1, -0.5, -0.3353061578707732}","{8.1, -0.4, -0.3618462705334421}","{8.1, -0.29999999999999993, -0.3778747640022808}","{8.1, -0.19999999999999996, -0.38730446211357983}","{8.1, -0.09999999999999998, -0.3906516613822174}","{8.1, 0., -0.3916250503945437}","{8.1, 0.09999999999999998, -0.3906516613822142}","{8.1, 0.20000000000000007, -0.3873044621135745}","{8.1, 0.30000000000000016, -0.3778747640022784}","{8.1, 0.4, -0.36184627053344687}","{8.1, 0.5000000000000001, -0.3353061578707798}","{8.1, 0.6, -0.29557614948189626}","{8.1, 0.7000000000000001, -0.24288457120997778}","{8.1, 0.8000000000000002, -0.14714610885048163}","{8.1, 0.9, 2.1659367264880206*^-16}"
"{8.2, -0.9, -4.553359661705168*^-17}","{8.2, -0.8, -0.12607047582732214}","{8.2, -0.7, -0.20913101270200327}","{8.2, -0.6, -0.25637654672584903}","{8.2, -0.5, -0.29314141874793803}","{8.2, -0.4, -0.3190067921585855}","{8.2, -0.29999999999999993, -0.33557134199034505}","{8.2, -0.19999999999999996, -0.34562216935613216}","{8.2, -0.09999999999999998, -0.3496148590198479}","{8.2, 0., -0.3507949133323412}","{8.2, 0.09999999999999998, -0.3496148590198447}","{8.2, 0.20000000000000007, -0.3456221693561272}","{8.2, 0.30000000000000016, -0.335571341990343}","{8.2, 0.4, -0.31900679215859074}","{8.2, 0.5000000000000001, -0.29314141874794486}","{8.2, 0.6, -0.25637654672585203}","{8.2, 0.7000000000000001, -0.2091310127019978}","{8.2, 0.8000000000000002, -0.12607047582731518}","{8.2, 0.9, 2.352753100823986*^-16}"
"{8.3, -0.9, -1.106439069227613*^-16}","{8.3, -0.8, -0.10384058617227293}","{8.3, -0.7, -0.17306894093025776}","{8.3, -0.6, -0.2140497108541188}","{8.3, -0.5, -0.2474781090307814}","{8.3, -0.4, -0.272297405710772}","{8.3, -0.29999999999999993, -0.28917038348334956}","{8.3, -0.19999999999999996, -0.2996386631909441}","{8.3, -0.09999999999999998, -0.30413135974068034}","{8.3, 0., -0.3055180793533406}","{8.3, 0.09999999999999998, -0.30413135974067684}","{8.3, 0.20000000000000007, -0.29963866319093957}","{8.3, 0.30000000000000016, -0.28917038348334784}","{8.3, 0.4, -0.27229740571077754}","{8.3, 0.5000000000000001, -0.24747810903078854}","{8.3, 0.6, -0.21404971085412206}","{8.3, 0.7000000000000001, -0.17306894093025205}","{8.3, 0.8000000000000002, -0.10384058617226578}","{8.3, 0.9, 2.101031380433009*^-16}"
"{8.4, -0.9, -1.9145358944087184*^-17}","{8.4, -0.8, -0.08040621068771012}","{8.4, -0.7, -0.13525557668008623}","{8.4, -0.6, -0.16966632700348777}","{8.4, -0.5, -0.19923386575426003}","{8.4, -0.4, -0.22268961866561357}","{8.4, -0.29999999999999993, -0.2395563106300625}","{8.4, -0.19999999999999996, -0.250286265705024}","{8.4, -0.09999999999999998, -0.2552220793150737}","{8.4, 0., -0.25671883501548737}","{8.4, 0.09999999999999998, -0.2552220793150702}","{8.4, 0.20000000000000007, -0.2502862657050193}","{8.4, 0.30000000000000016, -0.23955631063006094}","{8.4, 0.4, -0.22268961866561846}","{8.4, 0.5000000000000001, -0.19923386575426652}","{8.4, 0.6, -0.16966632700349002}","{8.4, 0.7000000000000001, -0.13525557668008042}","{8.4, 0.8000000000000002, -0.08040621068770316}","{8.4, 0.9, 8.912278115209132*^-18}"
"{8.5, -0.9, 1.8583728598356765*^-16}","{8.5, -0.8, -0.056567925509468944}","{8.5, -0.7, -0.09668919964094157}","{8.5, -0.6, -0.12422422564754677}","{8.5, -0.5, -0.14963796490487855}","{8.5, -0.4, -0.17145447719191836}","{8.5, -0.29999999999999993, -0.18811395584038693}","{8.5, -0.19999999999999996, -0.19893032682391704}","{8.5, -0.09999999999999998, -0.20418860378671294}","{8.5, 0., -0.20578734314051217}","{8.5, 0.09999999999999998, -0.20418860378670942}","{8.5, 0.20000000000000007, -0.19893032682391232}","{8.5, 0.30000000000000016, -0.18811395584038546}","{8.5, 0.4, -0.17145447719192303}","{8.5, 0.5000000000000001, -0.14963796490488485}","{8.5, 0.6, -0.12422422564754868}","{8.5, 0.7000000000000001, -0.0966891996409358}","{8.5, 0.8000000000000002, -0.05656792550946213}","{8.5, 0.9, -1.1171711669463266*^-17}"
"{8.6, -0.9, 2.828720922092105*^-16}","{8.6, -0.8, -0.0323600977122058}","{8.6, -0.7, -0.057383737363752865}","{8.6, -0.6, -0.07771335469885715}","{8.6, -0.5, -0.09869675446046694}","{8.6, -0.4, -0.11859748612091153}","{8.6, -0.29999999999999993, -0.1348574393771106}","{8.6, -0.19999999999999996, -0.1455819521805855}","{8.6, -0.09999999999999998, -0.15103535386139638}","{8.6, 0., -0.15273607686858115}","{8.6, 0.09999999999999998, -0.1510353538613928}","{8.6, 0.20000000000000007, -0.14558195218058076}","{8.6, 0.30000000000000016, -0.13485743937710912}","{8.6, 0.4, -0.11859748612091589}","{8.6, 0.5000000000000001, -0.09869675446047291}","{8.6, 0.6, -0.0777133546988586}","{8.6, 0.7000000000000001, -0.057383737363747064}","{8.6, 0.8000000000000002, -0.03236009771219907}","{8.6, 0.9, -6.786589982668184*^-17}"
"{8.7, -0.9, -7.105427357600833*^-18}","{8.7, -0.8, -0.008376876836773118}","{8.7, -0.7, -0.018184247166628892}","{8.7, -0.6, -0.031060869509481157}","{8.7, -0.5, -0.04750596729395321}","{8.7, -0.4, -0.06531571739562052}","{8.7, -0.29999999999999993, -0.08092465241428161}","{8.7, -0.19999999999999996, -0.09142641235854493}","{8.7, -0.09999999999999998, -0.09700129929870341}","{8.7, 0., -0.09870628148377415}","{8.7, 0.09999999999999998, -0.09700129929869993}","{8.7, 0.20000000000000007, -0.09142641235854099}","{8.7, 0.30000000000000016, -0.08092465241428104}","{8.7, 0.4, -0.0653157173956258}","{8.7, 0.5000000000000001, -0.047505967293959804}","{8.7, 0.6, -0.031060869509483037}","{8.7, 0.7000000000000001, -0.018184247166622834}","{8.7, 0.8000000000000002, -0.008376876836766179}","{8.7, 0.9, -1.2472913014878157*^-16}"
"{8.8, -0.9, -3.552713678800652*^-18}","{8.8, -0.8, 0.015215100025068769}","{8.8, -0.7, 0.02023275500331309}","{8.8, -0.6, 0.014655685463509052}","{8.8, -0.5, 0.0029125165661547103}","{8.8, -0.4, -0.012642625066755467}","{8.8, -0.29999999999999993, -0.027458488578410725}","{8.8, -0.19999999999999996, -0.037599038000747265}","{8.8, -0.09999999999999998, -0.04319651186974244}","{8.8, 0., -0.0449057532326992}","{8.8, 0.09999999999999998, -0.04319651186973916}","{8.8, 0.20000000000000007, -0.037599038000743545}","{8.8, 0.30000000000000016, -0.027458488578410337}","{8.8, 0.4, -0.01264262506676088}","{8.8, 0.5000000000000001, 0.0029125165661482016}","{8.8, 0.6, 0.014655685463507331}","{8.8, 0.7000000000000001, 0.020232755003319114}","{8.8, 0.8000000000000002, 0.015215100025075576}","{8.8, 0.9, -1.8376200838386454*^-16}"
"{8.9, -0.9, 1.846587794422376*^-17}","{8.9, -0.8, 0.03835448372565965}","{8.9, -0.7, 0.05784312010730166}","{8.9, -0.6, 0.05945664915097118}","{8.9, -0.5, 0.05254810937781826}","{8.9, -0.4, 0.03940563085410341}","{8.9, -0.29999999999999993, 0.02552885291840349}","{8.9, -0.19999999999999996, 0.015886797832829938}","{8.9, -0.09999999999999998, 0.010366104916150913}","{8.9, 0., 0.00865895748860873}","{8.9, 0.09999999999999998, 0.010366104916154407}","{8.9, 0.20000000000000007, 0.01588679783283338}","{8.9, 0.30000000000000016, 0.02552885291840374}","{8.9, 0.4, 0.03940563085409794}","{8.9, 0.5000000000000001, 0.0525481093778119}","{8.9, 0.6, 0.05945664915096974}","{8.9, 0.7000000000000001, 0.057843120107307675}","{8.9, 0.8000000000000002, 0.03835448372566648}","{8.9, 0.9, 1.1392432033901366*^-16}"
"{9., -0.9, 5.321971811810977*^-17}","{9., -0.8, 0.06001285366651965}","{9., -0.7, 0.09367404877041013}","{9., -0.6, 0.1026298704930082}","{9., -0.5, 0.10028622815950791}","{9., -0.4, 0.08959093390069309}","{9., -0.29999999999999993, 0.07681201809305156}","{9., -0.19999999999999996, 0.06776726122269464}","{9., -0.09999999999999998, 0.0624096196181778}","{9., 0., 0.0607808034856559}","{9., 0.09999999999999998, 0.062409619618181096}","{9., 0.20000000000000007, 0.06776726122269784}","{9., 0.30000000000000016, 0.07681201809305158}","{9., 0.4, 0.08959093390068759}","{9., 0.5000000000000001, 0.10028622815950168}","{9., 0.6, 0.10262987049300692}","{9., 0.7000000000000001, 0.09367404877041602}","{9., 0.8000000000000002, 0.060012853666526186}","{9., 0.9, 1.3580852418979797*^-16}"
"{9.100000000000001, -0.9, -7.032716466532838*^-17}","{9.100000000000001, -0.8, 0.08062333107021963}","{9.100000000000001, -0.7, 0.1274091923591986}","{9.100000000000001, -0.6, 0.14312910006272384}","{9.100000000000001, -0.5, 0.14539839625641973}","{9.100000000000001, -0.4, 0.13719832735004844}","{9.100000000000001, -0.29999999999999993, 0.12560211521922487}","{9.100000000000001, -0.19999999999999996, 0.11724563152304683}","{9.100000000000001, -0.09999999999999998, 0.11211602334423665}","{9.100000000000001, 0., 0.11056553850673502}","{9.100000000000001, 0.09999999999999998, 0.11211602334423973}","{9.100000000000001, 0.20000000000000007, 0.1172456315230498}","{9.100000000000001, 0.30000000000000016, 0.1256021152192247}","{9.100000000000001, 0.4, 0.13719832735004306}","{9.100000000000001, 0.5000000000000001, 0.1453983962564137}","{9.100000000000001, 0.6, 0.1431291000627228}","{9.100000000000001, 0.7000000000000001, 0.12740919235920448}","{9.100000000000001, 0.8000000000000002, 0.080623331070226}","{9.100000000000001, 0.9, 1.2827181788801544*^-16}"
"{9.2, -0.9, 1.6372883931756475*^-20}","{9.2, -0.8, 0.09999456303359373}","{9.2, -0.7, 0.15897536344169186}","{9.2, -0.6, 0.18102091421687974}","{9.2, -0.5, 0.18785457842133257}","{9.2, -0.4, 0.1821838822241282}","{9.2, -0.29999999999999993, 0.17185807644801598}","{9.2, -0.19999999999999996, 0.16428028093761604}","{9.2, -0.09999999999999998, 0.159450621764765}","{9.2, 0., 0.1579880171928178}","{9.2, 0.09999999999999998, 0.15945062176476804}","{9.2, 0.20000000000000007, 0.16428028093761887}","{9.2, 0.30000000000000016, 0.17185807644801573}","{9.2, 0.4, 0.18218388222412266}","{9.2, 0.5000000000000001, 0.18785457842132655}","{9.2, 0.6, 0.18102091421687838}","{9.2, 0.7000000000000001, 0.1589753634416975}","{9.2, 0.8000000000000002, 0.09999456303359971}","{9.2, 0.9, 3.015564387376855*^-17}"
"{9.3, -0.9, -3.952990264055631*^-17}","{9.3, -0.8, 0.11698222524508403}","{9.3, -0.7, 0.18747674607937767}","{9.3, -0.6, 0.21585064873743853}","{9.3, -0.5, 0.22670484078074085}","{9.3, -0.4, 0.22347462542318944}","{9.3, -0.29999999999999993, 0.21448698829256324}","{9.3, -0.19999999999999996, 0.20774757774307262}","{9.3, -0.09999999999999998, 0.20330084198995144}","{9.3, 0., 0.20197863702149613}","{9.3, 0.09999999999999998, 0.2033008419899544}","{9.3, 0.20000000000000007, 0.20774757774307523}","{9.3, 0.30000000000000016, 0.2144869882925628}","{9.3, 0.4, 0.22347462542318397}","{9.3, 0.5000000000000001, 0.22670484078073516}","{9.3, 0.6, 0.21585064873743726}","{9.3, 0.7000000000000001, 0.18747674607938294}","{9.3, 0.8000000000000002, 0.11698222524508965}","{9.3, 0.9, 4.1083649855759966*^-17}"
"{9.4, -0.9, -1.43981524220053*^-16}","{9.4, -0.8, 0.13243105209073266}","{9.4, -0.7, 0.21290045798538035}","{9.4, -0.6, 0.2466990112583175}","{9.4, -0.5, 0.26151687533626544}","{9.4, -0.4, 0.2606702850141631}","{9.4, -0.29999999999999993, 0.2530487779328642}","{9.4, -0.19999999999999996, 0.24718984994946513}","{9.4, -0.09999999999999998, 0.24315610733406126}","{9.4, 0., 0.24197430196909792}","{9.4, 0.09999999999999998, 0.24315610733406423}","{9.4, 0.20000000000000007, 0.2471898499494676}","{9.4, 0.30000000000000016, 0.2530487779328636}","{9.4, 0.4, 0.2606702850141575}","{9.4, 0.5000000000000001, 0.26151687533625995}","{9.4, 0.6, 0.2466990112583162}","{9.4, 0.7000000000000001, 0.21290045798538534}","{9.4, 0.8000000000000002, 0.132431052090738}","{9.4, 0.9, 5.434524646610039*^-17}"
"{9.5, -0.9, -1.7556582799607154*^-17}","{9.5, -0.8, 0.1459920061137717}","{9.5, -0.7, 0.23511959710405286}","{9.5, -0.6, 0.2736986634640759}","{9.5, -0.5, 0.2922455320348703}","{9.5, -0.4, 0.2937034274961073}","{9.5, -0.29999999999999993, 0.2874736572528155}","{9.5, -0.19999999999999996, 0.2825388109130215}","{9.5, -0.09999999999999998, 0.2789651836919798}","{9.5, 0., 0.27793275299582376}","{9.5, 0.09999999999999998, 0.2789651836919823}","{9.5, 0.20000000000000007, 0.28253881091302413}","{9.5, 0.30000000000000016, 0.2874736572528148}","{9.5, 0.4, 0.29370342749610207}","{9.5, 0.5000000000000001, 0.29224553203486536}","{9.5, 0.6, 0.2736986634640749}","{9.5, 0.7000000000000001, 0.2351195971040575}","{9.5, 0.8000000000000002, 0.1459920061137766}","{9.5, 0.9, 1.437799510271936*^-16}"
"{9.600000000000001, -0.9, -7.143590326567732*^-17}","{9.600000000000001, -0.8, 0.15667427153598829}","{9.600000000000001, -0.7, 0.25348526854737813}","{9.600000000000001, -0.6, 0.2966834174738517}","{9.600000000000001, -0.5, 0.31825805832232484}","{9.600000000000001, -0.4, 0.32183763498403073}","{9.600000000000001, -0.29999999999999993, 0.3169886032400179}","{9.600000000000001, -0.19999999999999996, 0.31299725663035693}","{9.600000000000001, -0.09999999999999998, 0.3099508817268853}","{9.600000000000001, 0., 0.3090977425839219}","{9.600000000000001, 0.09999999999999998, 0.309950881726888}","{9.600000000000001, 0.20000000000000007, 0.31299725663035904}","{9.600000000000001, 0.30000000000000016, 0.31698860324001676}","{9.600000000000001, 0.4, 0.32183763498402557}","{9.600000000000001, 0.5000000000000001, 0.3182580583223202}","{9.600000000000001, 0.6, 0.2966834174738506}","{9.600000000000001, 0.7000000000000001, 0.2534852685473822}","{9.600000000000001, 0.8000000000000002, 0.15667427153599256}","{9.600000000000001, 0.9, 1.443952515562651*^-17}"
"{9.7, -0.9, -2.239713497353573*^-16}","{9.7, -0.8, 0.16553105964301404}","{9.7, -0.7, 0.26819998536032197}","{9.7, -0.6, 0.31491373529026}","{9.7, -0.5, 0.3393753278563647}","{9.7, -0.4, 0.3449357651584922}","{9.7, -0.29999999999999993, 0.3414448779013858}","{9.7, -0.19999999999999996, 0.33839414143409774}","{9.7, -0.09999999999999998, 0.33587295485693897}","{9.7, 0., 0.3351991072671682}","{9.7, 0.09999999999999998, 0.33587295485694174}","{9.7, 0.20000000000000007, 0.33839414143409935}","{9.7, 0.30000000000000016, 0.3414448779013843}","{9.7, 0.4, 0.34493576515848723}","{9.7, 0.5000000000000001, 0.3393753278563603}","{9.7, 0.6, 0.3149137352902588}","{9.7, 0.7000000000000001, 0.26819998536032563}","{9.7, 0.8000000000000002, 0.16553105964301787}","{9.7, 0.9, -1.453624212859211*^-16}"
"{9.8, -0.9, -1.4755808975445894*^-18}","{9.8, -0.8, 0.17207413464669488}","{9.8, -0.7, 0.2791004532003703}","{9.8, -0.6, 0.32860014119974484}","{9.8, -0.5, 0.3555553592815849}","{9.8, -0.4, 0.36292789957714305}","{9.8, -0.29999999999999993, 0.36076273100561135}","{9.8, -0.19999999999999996, 0.35865418536658605}","{9.8, -0.09999999999999998, 0.35668397893240883}","{9.8, 0., 0.35619420159175635}","{9.8, 0.09999999999999998, 0.3566839789324117}","{9.8, 0.20000000000000007, 0.35865418536658766}","{9.8, 0.30000000000000016, 0.3607627310056103}","{9.8, 0.4, 0.3629278995771387}","{9.8, 0.5000000000000001, 0.3555553592815811}","{9.8, 0.6, 0.3286001411997441}","{9.8, 0.7000000000000001, 0.2791004532003734}","{9.8, 0.8000000000000002, 0.17207413464669805}","{9.8, 0.9, -2.2162406965631665*^-16}"
"{9.9, -0.9, 3.5720175110902587*^-17}","{9.9, -0.8, 0.17564848857962356}","{9.9, -0.7, 0.28589312767495306}","{9.9, -0.6, 0.3378749829019621}","{9.9, -0.5, 0.3665779297690073}","{9.9, -0.4, 0.37552195557600376}","{9.9, -0.29999999999999993, 0.37461170365266994}","{9.9, -0.19999999999999996, 0.37342823953275917}","{9.9, -0.09999999999999998, 0.37205228350592545}","{9.9, 0., 0.3717573284802241}","{9.9, 0.09999999999999998, 0.372052283505928}","{9.9, 0.20000000000000007, 0.3734282395327606}","{9.9, 0.30000000000000016, 0.3746117036526692}","{9.9, 0.4, 0.37552195557600004}","{9.9, 0.5000000000000001, 0.3665779297690041}","{9.9, 0.6, 0.33787498290196155}","{9.9, 0.7000000000000001, 0.28589312767495567}","{9.9, 0.8000000000000002, 0.1756484885796261}","{9.9, 0.9, -2.0198908388789584*^-16}"
"{10., -0.9, 1.7813091314536359*^-16}","{10., -0.8, 0.17732898025397867}","{10., -0.7, 0.28889807763238856}","{10., -0.6, 0.34219532963914545}","{10., -0.5, 0.37244869059109187}","{10., -0.4, 0.38276688720922253}","{10., -0.29999999999999993, 0.3830490609219494}","{10., -0.19999999999999996, 0.3827506579237103}","{10., -0.09999999999999998, 0.38194036630604683}","{10., 0., 0.3818402335952965}","{10., 0.09999999999999998, 0.38194036630604905}","{10., 0.20000000000000007, 0.3827506579237118}","{10., 0.30000000000000016, 0.3830490609219491}","{10., 0.4, 0.38276688720921936}","{10., 0.5000000000000001, 0.3724486905910891}","{10., 0.6, 0.34219532963914495}","{10., 0.7000000000000001, 0.2888980776323906}","{10., 0.8000000000000002, 0.17732898025398053}","{10., 0.9, -1.3670507293018484*^-16}"
"{10.100000000000001, -0.9, -1.5918081600224437*^-17}","{10.100000000000001, -0.8, 0.17654921240863183}","{10.100000000000001, -0.7, 0.2879515506693159}","{10.100000000000001, -0.6, 0.34185099233266136}","{10.100000000000001, -0.5, 0.37315756933508654}","{10.100000000000001, -0.4, 0.3846241273769322}","{10.100000000000001, -0.29999999999999993, 0.38601891272099154}","{10.100000000000001, -0.19999999999999996, 0.38657325341317167}","{10.100000000000001, -0.09999999999999998, 0.3863363601492689}","{10.100000000000001, 0., 0.3864287577437879}","{10.100000000000001, 0.09999999999999998, 0.38633636014927075}","{10.100000000000001, 0.20000000000000007, 0.38657325341317267}","{10.100000000000001, 0.30000000000000016, 0.3860189127209904}","{10.100000000000001, 0.4, 0.38462412737692836}","{10.100000000000001, 0.5000000000000001, 0.373157569335084}","{10.100000000000001, 0.6, 0.34185099233266125}","{10.100000000000001, 0.7000000000000001, 0.2879515506693174}","{10.100000000000001, 0.8000000000000002, 0.17654921240863317}","{10.100000000000001, 0.9, 8.871211621968194*^-18}"
"{10.2, -0.9, 6.2653569178479814*^-18}","{10.2, -0.8, 0.17306631959030663}","{10.2, -0.7, 0.28314924115051826}","{10.2, -0.6, 0.3372574028243205}","{10.2, -0.5, 0.36892183609624324}","{10.2, -0.4, 0.38127561761602685}","{10.2, -0.29999999999999993, 0.38367431068543933}","{10.2, -0.19999999999999996, 0.38503515925086873}","{10.2, -0.09999999999999998, 0.3853879472755239}","{10.2, 0., 0.3856692079598213}","{10.2, 0.09999999999999998, 0.3853879472755255}","{10.2, 0.20000000000000007, 0.3850351592508697}","{10.2, 0.30000000000000016, 0.3836743106854383}","{10.2, 0.4, 0.381275617616023}","{10.2, 0.5000000000000001, 0.36892183609624124}","{10.2, 0.6, 0.3372574028243209}","{10.2, 0.7000000000000001, 0.2831492411505192}","{10.2, 0.8000000000000002, 0.1730663195903071}","{10.2, 0.9, -1.0585939587111382*^-16}"
"{10.3, -0.9, 5.2497934184724234*^-17}","{10.3, -0.8, 0.1678296364849849}","{10.3, -0.7, 0.2748393510577276}","{10.3, -0.6, 0.3280582171017092}","{10.3, -0.5, 0.35985685719847743}","{10.3, -0.4, 0.3728742127515468}","{10.3, -0.29999999999999993, 0.3761876059370569}","{10.3, -0.19999999999999996, 0.3782881617390461}","{10.3, -0.09999999999999998, 0.37918291631176676}","{10.3, 0., 0.3796530400858428}","{10.3, 0.09999999999999998, 0.37918291631176826}","{10.3, 0.20000000000000007, 0.37828816173904717}","{10.3, 0.30000000000000016, 0.37618760593705597}","{10.3, 0.4, 0.372874212751543}","{10.3, 0.5000000000000001, 0.359856857198476}","{10.3, 0.6, 0.3280582171017102}","{10.3, 0.7000000000000001, 0.27483935105772805}","{10.3, 0.8000000000000002, 0.16782963648498456}","{10.3, 0.9, -2.1115310765488606*^-16}"
"{10.4, -0.9, 3.492881905420573*^-19}","{10.4, -0.8, 0.16028696690153524}","{10.4, -0.7, 0.26290460778654345}","{10.4, -0.6, 0.3146115270460332}","{10.4, -0.5, 0.34601685653430037}","{10.4, -0.4, 0.35945162921958435}","{10.4, -0.29999999999999993, 0.3635678218803766}","{10.4, -0.19999999999999996, 0.366351833702789}","{10.4, -0.09999999999999998, 0.3677807407203998}","{10.4, 0., 0.3684286397914224}","{10.4, 0.09999999999999998, 0.3677807407204012}","{10.4, 0.20000000000000007, 0.36635183370278956}","{10.4, 0.30000000000000016, 0.3635678218803754}","{10.4, 0.4, 0.3594516292195808}","{10.4, 0.5000000000000001, 0.3460168565342991}","{10.4, 0.6, 0.31461152704603385}","{10.4, 0.7000000000000001, 0.26290460778654373}","{10.4, 0.8000000000000002, 0.16028696690153446}","{10.4, 0.9, -1.2180787141989161*^-16}"
"{10.5, -0.9, 1.1091517124666535*^-17}","{10.5, -0.8, 0.15057871770685893}","{10.5, -0.7, 0.2477903450337452}","{10.5, -0.6, 0.2975756288335523}","{10.5, -0.5, 0.3280116146801207}","{10.5, -0.4, 0.3416160254187432}","{10.5, -0.29999999999999993, 0.3464099937725366}","{10.5, -0.19999999999999996, 0.34981171599404387}","{10.5, -0.09999999999999998, 0.3517655738581977}","{10.5, 0., 0.3525783124678628}","{10.5, 0.09999999999999998, 0.3517655738581989}","{10.5, 0.20000000000000007, 0.34981171599404426}","{10.5, 0.30000000000000016, 0.34640999377253545}","{10.5, 0.4, 0.34161602541874003}","{10.5, 0.5000000000000001, 0.32801161468011997}","{10.5, 0.6, 0.2975756288335532}","{10.5, 0.7000000000000001, 0.24779034503374509}","{10.5, 0.8000000000000002, 0.15057871770685757}","{10.5, 0.9, -9.419304898772422*^-18}"
"{10.600000000000001, -0.9, 5.2988312165196216*^-17}","{10.600000000000001, -0.8, 0.13943475341997552}","{10.600000000000001, -0.7, 0.2298046520965328}","{10.600000000000001, -0.6, 0.2767532906750912}","{10.600000000000001, -0.5, 0.30599919689258276}","{10.600000000000001, -0.4, 0.3195525096971657}","{10.600000000000001, -0.29999999999999993, 0.3249222637553365}","{10.600000000000001, -0.19999999999999996, 0.3288594973871072}","{10.600000000000001, -0.09999999999999998, 0.33127959253435285}","{10.600000000000001, 0., 0.3322571706826606}","{10.600000000000001, 0.09999999999999998, 0.3312795925343539}","{10.600000000000001, 0.20000000000000007, 0.32885949738710746}","{10.600000000000001, 0.30000000000000016, 0.3249222637553355}","{10.600000000000001, 0.4, 0.319552509697163}","{10.600000000000001, 0.5000000000000001, 0.3059991968925825}","{10.600000000000001, 0.6, 0.2767532906750923}","{10.600000000000001, 0.7000000000000001, 0.22980465209653228}","{10.600000000000001, 0.8000000000000002, 0.13943475341997358}","{10.600000000000001, 0.9, 1.4132905469615912*^-16}"
"{10.7, -0.9, 2.173490235209281*^-17}","{10.7, -0.8, 0.12642414890652992}","{10.7, -0.7, 0.20892445642825458}","{10.7, -0.6, 0.2525461977234814}","{10.7, -0.5, 0.2801255693765369}","{10.7, -0.4, 0.29339731312230044}","{10.7, -0.29999999999999993, 0.29921652591634973}","{10.7, -0.19999999999999996, 0.3036195130855687}","{10.7, -0.09999999999999998, 0.3064840819566787}","{10.7, 0., 0.30760623080524263}","{10.7, 0.09999999999999998, 0.3064840819566787}","{10.7, 0.20000000000000007, 0.3036195130855692}","{10.7, 0.30000000000000016, 0.29921652591634895}","{10.7, 0.4, 0.2933973131222983}","{10.7, 0.5000000000000001, 0.28012556937653704}","{10.7, 0.6, 0.2525461977234827}","{10.7, 0.7000000000000001, 0.2089244564282534}","{10.7, 0.8000000000000002, 0.12642414890652723}","{10.7, 0.9, -2.2797525770543917*^-16}"
"{10.8, -0.9, -1.4664848509159178*^-16}","{10.8, -0.8, 0.11195446113560223}","{10.8, -0.7, 0.18584504657820528}","{10.8, -0.6, 0.22579597414835773}","{10.8, -0.5, 0.2512905949463869}","{10.8, -0.4, 0.2640733966089519}","{10.8, -0.29999999999999993, 0.2702194815721174}","{10.8, -0.19999999999999996, 0.2750133768479809}","{10.8, -0.09999999999999998, 0.2782930128433359}","{10.8, 0., 0.2795423591021112}","{10.8, 0.09999999999999998, 0.27829301284333596}","{10.8, 0.20000000000000007, 0.27501337684798133}","{10.8, 0.30000000000000016, 0.27021948157211667}","{10.8, 0.4, 0.2640733966089499}","{10.8, 0.5000000000000001, 0.25129059494638745}","{10.8, 0.6, 0.22579597414835928}","{10.8, 0.7000000000000001, 0.18584504657820383}","{10.8, 0.8000000000000002, 0.11195446113559906}","{10.8, 0.9, -2.7261419096075443*^-16}"
"{10.9, -0.9, -3.9701757281528363*^-16}","{10.9, -0.8, 0.0964988533787498}","{10.9, -0.7, 0.1607937967563065}","{10.9, -0.6, 0.19642802071902193}","{10.9, -0.5, 0.21964537425107822}","{10.9, -0.4, 0.23174671741949815}","{10.9, -0.29999999999999993, 0.2381180273605792}","{10.9, -0.19999999999999996, 0.2432163284218441}","{10.9, -0.09999999999999998, 0.24684924416912765}","{10.9, 0., 0.24822578783811444}","{10.9, 0.09999999999999998, 0.24684924416912787}","{10.9, 0.20000000000000007, 0.2432163284218446}","{10.9, 0.30000000000000016, 0.23811802736057858}","{10.9, 0.4, 0.2317467174194962}","{10.9, 0.5000000000000001, 0.21964537425107922}","{10.9, 0.6, 0.19642802071902377}","{10.9, 0.7000000000000001, 0.1607937967563049}","{10.9, 0.8000000000000002, 0.09649885337874628}","{10.9, 0.9, -3.4858006591808*^-16}"
"{11., -0.9, 8.848634160398822*^-18}","{11., -0.8, 0.0798502876210882}","{11., -0.7, 0.13387947211929374}","{11., -0.6, 0.16484943717969053}","{11., -0.5, 0.18544158675657446}","{11., -0.4, 0.19667771969355527}","{11., -0.29999999999999993, 0.20315114788971736}","{11., -0.19999999999999996, 0.20848031570507486}","{11., -0.09999999999999998, 0.212431697714045}","{11., 0., 0.21390693732318752}","{11., 0.09999999999999998, 0.21243169771404546}","{11., 0.20000000000000007, 0.20848031570507483}","{11., 0.30000000000000016, 0.20315114788971642}","{11., 0.4, 0.19667771969355358}","{11., 0.5000000000000001, 0.18544158675657604}","{11., 0.6, 0.16484943717969291}","{11., 0.7000000000000001, 0.13387947211929163}","{11., 0.8000000000000002, 0.07985028762108397}","{11., 0.9, 7.632896377499643*^-17}"
