"{8.1, -0.9, 5.684206519223945*^-16}","{8.1, -0.8, 0.8282785081908565}","{8.1, -0.7, 1.2063340622427137}","{8.1, -0.6, 1.134166662155572}","{8.1, -0.5, 0.8524338217760314}","{8.1, -0.4, 0.5169522613805299}","{8.1, -0.29999999999999993, 0.12772198096906695}","{8.1, -0.19999999999999996, -0.19749661688101056}","{8.1, -0.09999999999999998, -0.39936575539487207}","{8.1, 0., -0.47788543457251764}","{8.1, 0.09999999999999998, -0.39936575539489444}","{8.1, 0.20000000000000007, -0.1974966168810496}","{8.1, 0.30000000000000016, 0.12772198096901777}","{8.1, 0.4, 0.5169522613804794}","{8.1, 0.5000000000000001, 0.8524338217759911}","{8.1, 0.6, 1.1341666621555515}","{8.1, 0.7000000000000001, 1.2063340622427272}","{8.1, 0.8000000000000002, 0.8282785081908759}","{8.1, 0.9, -1.9329464203235795*^-15}"
"{8.2, -0.9, -2.0199821125985203*^-17}","{8.2, -0.8, 0.832826139630088}","{8.2, -0.7, 1.2169516327520873}","{8.2, -0.6, 1.1523764793659974}","{8.2, -0.5, 0.877152126724011}","{8.2, -0.4, 0.5476693239608094}","{8.2, -0.29999999999999993, 0.1639280710763915}","{8.2, -0.19999999999999996, -0.1567705774676627}","{8.2, -0.09999999999999998, -0.356017790226937}","{8.2, 0., -0.4338135672014309}","{8.2, 0.09999999999999998, -0.35601779022695895}","{8.2, 0.20000000000000007, -0.15677057746770123}","{8.2, 0.30000000000000016, 0.16392807107634277}","{8.2, 0.4, 0.547669323960758}","{8.2, 0.5000000000000001, 0.8771521267239684}","{8.2, 0.6, 1.1523764793659723}","{8.2, 0.7000000000000001, 1.2169516327520986}","{8.2, 0.8000000000000002, 0.8328261396301068}","{8.2, 0.9, -1.6741206665026577*^-16}"
"{8.3, -0.9, -3.39279842821974*^-17}","{8.3, -0.8, 0.830945836625326}","{8.3, -0.7, 1.2183270364080372}","{8.3, -0.6, 1.1621435993481333}","{8.3, -0.5, 0.8947376532555666}","{8.3, -0.4, 0.5730065284783312}","{8.3, -0.29999999999999993, 0.19695022501642612}","{8.3, -0.19999999999999996, -0.11714688327884999}","{8.3, -0.09999999999999998, -0.3125701812443198}","{8.3, 0., -0.3893196688799826}","{8.3, 0.09999999999999998, -0.3125701812443406}","{8.3, 0.20000000000000007, -0.11714688327888693}","{8.3, 0.30000000000000016, 0.196950225016379}","{8.3, 0.4, 0.5730065284782805}","{8.3, 0.5000000000000001, 0.8947376532555236}","{8.3, 0.6, 1.1621435993481064}","{8.3, 0.7000000000000001, 1.218327036408046}","{8.3, 0.8000000000000002, 0.8309458366253426}","{8.3, 0.9, -4.87762986466606*^-16}"
"{8.4, -0.9, 1.6166590174497222*^-16}","{8.4, -0.8, 0.8254576770406268}","{8.4, -0.7, 1.2124867269041124}","{8.4, -0.6, 1.1610871495904571}","{8.4, -0.5, 0.9042706663232359}","{8.4, -0.4, 0.5930622758078928}","{8.4, -0.29999999999999993, 0.2274619780444265}","{8.4, -0.19999999999999996, -0.0788652303137728}","{8.4, -0.09999999999999998, -0.2692962537971394}","{8.4, 0., -0.34383109240567233}","{8.4, 0.09999999999999998, -0.26929625379715916}","{8.4, 0.20000000000000007, -0.07886523031380815}","{8.4, 0.30000000000000016, 0.22746197804438112}","{8.4, 0.4, 0.5930622758078428}","{8.4, 0.5000000000000001, 0.9042706663231925}","{8.4, 0.6, 1.1610871495904285}","{8.4, 0.7000000000000001, 1.212486726904119}","{8.4, 0.8000000000000002, 0.8254576770406412}","{8.4, 0.9, -8.401531419772861*^-16}"
"{8.5, -0.9, 3.252223804984493*^-17}","{8.5, -0.8, 0.8134592425253799}","{8.5, -0.7, 1.1973895179510003}","{8.5, -0.6, 1.1517908262768612}","{8.5, -0.5, 0.9067332822721934}","{8.5, -0.4, 0.6077002337488346}","{8.5, -0.29999999999999993, 0.25469168070678444}","{8.5, -0.19999999999999996, -0.04181626764296681}","{8.5, -0.09999999999999998, -0.22607501316529804}","{8.5, 0., -0.29808455586020915}","{8.5, 0.09999999999999998, -0.22607501316531642}","{8.5, 0.20000000000000007, -0.041816267642999616}","{8.5, 0.30000000000000016, 0.2546916807067413}","{8.5, 0.4, 0.6077002337487871}","{8.5, 0.5000000000000001, 0.9067332822721519}","{8.5, 0.6, 1.1517908262768346}","{8.5, 0.7000000000000001, 1.1973895179510057}","{8.5, 0.8000000000000002, 0.8134592425253934}","{8.5, 0.9, -2.7055972968320456*^-16}"
"{8.6, -0.9, 3.2110042463819536*^-16}","{8.6, -0.8, 0.7938311603982597}","{8.6, -0.7, 1.172553034378272}","{8.6, -0.6, 1.136165621940037}","{8.6, -0.5, 0.9029375163745447}","{8.6, -0.4, 0.6168589015826925}","{8.6, -0.29999999999999993, 0.27792977756447934}","{8.6, -0.19999999999999996, -0.006444783611658983}","{8.6, -0.09999999999999998, -0.18349218034336995}","{8.6, 0., -0.2532124126306532}","{8.6, 0.09999999999999998, -0.18349218034338666}","{8.6, 0.20000000000000007, -0.006444783611689313}","{8.6, 0.30000000000000016, 0.27792977756443915}","{8.6, 0.4, 0.6168589015826474}","{8.6, 0.5000000000000001, 0.9029375163745045}","{8.6, 0.6, 1.1361656219400094}","{8.6, 0.7000000000000001, 1.1725530343782746}","{8.6, 0.8000000000000002, 0.793831160398271}","{8.6, 0.9, -4.318958915233871*^-16}"
"{8.7, -0.9, 1.1112833749577251*^-15}","{8.7, -0.8, 0.7709297717288205}","{8.7, -0.7, 1.1411699377209052}","{8.7, -0.6, 1.1107204979762546}","{8.7, -0.5, 0.8915925712248515}","{8.7, -0.4, 0.6207391305394202}","{8.7, -0.29999999999999993, 0.2981601759199581}","{8.7, -0.19999999999999996, 0.026879070933523305}","{8.7, -0.09999999999999998, -0.1419969079914768}","{8.7, 0., -0.20846776085504154}","{8.7, 0.09999999999999998, -0.14199690799149164}","{8.7, 0.20000000000000007, 0.026879070933495758}","{8.7, 0.30000000000000016, 0.2981601759199212}","{8.7, 0.4, 0.6207391305393779}","{8.7, 0.5000000000000001, 0.8915925712248131}","{8.7, 0.6, 1.1107204979762262}","{8.7, 0.7000000000000001, 1.1411699377209048}","{8.7, 0.8000000000000002, 0.7709297717288289}","{8.7, 0.9, -6.575492645779413*^-16}"
"{8.8, -0.9, -2.7058712472274892*^-17}","{8.8, -0.8, 0.7437906066553275}","{8.8, -0.7, 1.102560919930823}","{8.8, -0.6, 1.0763109398264865}","{8.8, -0.5, 0.8730214007558152}","{8.8, -0.4, 0.6193001122029358}","{8.8, -0.29999999999999993, 0.3151470741678477}","{8.8, -0.19999999999999996, 0.05819838395224545}","{8.8, -0.09999999999999998, -0.1015389282352427}","{8.8, 0., -0.16406486239461548}","{8.8, 0.09999999999999998, -0.10153892823525643}","{8.8, 0.20000000000000007, 0.05819838395222008}","{8.8, 0.30000000000000016, 0.31514707416781385}","{8.8, 0.4, 0.6193001122028952}","{8.8, 0.5000000000000001, 0.8730214007557773}","{8.8, 0.6, 1.076310939826459}","{8.8, 0.7000000000000001, 1.1025609199308228}","{8.8, 0.8000000000000002, 0.7437906066553357}","{8.8, 0.9, -3.0931935387050943*^-16}"
"{8.9, -0.9, 7.679652862981191*^-17}","{8.9, -0.8, 0.7087181580441131}","{8.9, -0.7, 1.0545417653881473}","{8.9, -0.6, 1.0374708220321025}","{8.9, -0.5, 0.8491835131739822}","{8.9, -0.4, 0.6126301932761832}","{8.9, -0.29999999999999993, 0.3278108623387052}","{8.9, -0.19999999999999996, 0.08744750528918432}","{8.9, -0.09999999999999998, -0.06230205495890197}","{8.9, 0., -0.1214378184055526}","{8.9, 0.09999999999999998, -0.062302054958914006}","{8.9, 0.20000000000000007, 0.08744750528916179}","{8.9, 0.30000000000000016, 0.3278108623386747}","{8.9, 0.4, 0.6126301932761452}","{8.9, 0.5000000000000001, 0.8491835131739457}","{8.9, 0.6, 1.0374708220320752}","{8.9, 0.7000000000000001, 1.054541765388145}","{8.9, 0.8000000000000002, 0.7087181580441191}","{8.9, 0.9, -8.366926536552618*^-16}"
"{9., -0.9, 2.4709711745432968*^-16}","{9., -0.8, 0.6709284652039668}","{9., -0.7, 1.0010881223876074}","{9., -0.6, 0.9904789715509223}","{9., -0.5, 0.8188528683099148}","{9., -0.4, 0.601126492471758}","{9., -0.29999999999999993, 0.3372998440364516}","{9., -0.19999999999999996, 0.11422705375107653}","{9., -0.09999999999999998, -0.02482952095954319}","{9., 0., -0.07986988009540691}","{9., 0.09999999999999998, -0.024829520959553597}","{9., 0.20000000000000007, 0.1142270537510568}","{9., 0.30000000000000016, 0.3372998440364241}","{9., 0.4, 0.6011264924717222}","{9., 0.5000000000000001, 0.8188528683098798}","{9., 0.6, 0.9904789715508958}","{9., 0.7000000000000001, 1.0010881223876036}","{9., 0.8000000000000002, 0.6709284652039708}","{9., 0.9, -1.3168528735997683*^-15}"
"{9.100000000000001, -0.9, -7.038027989160707*^-17}","{9.100000000000001, -0.8, 0.6304215281348872}","{9.100000000000001, -0.7, 0.942199990929202}","{9.100000000000001, -0.6, 0.9353353883829446}","{9.100000000000001, -0.5, 0.7820294661636125}","{9.100000000000001, -0.4, 0.5847890097896598}","{9.100000000000001, -0.29999999999999993, 0.3436140192610871}","{9.100000000000001, -0.19999999999999996, 0.1385370293379227}","{9.100000000000001, -0.09999999999999998, 0.010878673762834523}","{9.100000000000001, 0., -0.039361047464177484}","{9.100000000000001, 0.09999999999999998, 0.010878673762825516}","{9.100000000000001, 0.20000000000000007, 0.13853702933790554}","{9.100000000000001, 0.30000000000000016, 0.3436140192610622}","{9.100000000000001, 0.4, 0.5847890097896258}","{9.100000000000001, 0.5000000000000001, 0.7820294661635787}","{9.100000000000001, 0.6, 0.9353353883829194}","{9.100000000000001, 0.7000000000000001, 0.9421999909291975}","{9.100000000000001, 0.8000000000000002, 0.6304215281348898}","{9.100000000000001, 0.9, -1.7101301136533845*^-15}"
"{9.2, -0.9, 3.263821167565159*^-17}","{9.2, -0.8, 0.583446899255904}","{9.2, -0.7, 0.875601231582999}","{9.2, -0.6, 0.8764629969812848}","{9.2, -0.5, 0.7406158095592706}","{9.2, -0.4, 0.563756337821897}","{9.2, -0.29999999999999993, 0.3458845817691637}","{9.2, -0.19999999999999996, 0.1604755583400749}","{9.2, -0.09999999999999998, 0.044849525654559845}","{9.2, 0., -0.0009935162873820833}","{9.2, 0.09999999999999998, 0.044849525654553364}","{9.2, 0.20000000000000007, 0.16047555834006164}","{9.2, 0.30000000000000016, 0.34588458176914294}","{9.2, 0.4, 0.5637563378218675}","{9.2, 0.5000000000000001, 0.7406158095592406}","{9.2, 0.6, 0.8764629969812613}","{9.2, 0.7000000000000001, 0.8756012315829932}","{9.2, 0.8000000000000002, 0.5834468992559054}","{9.2, 0.9, -1.1723824758205523*^-15}"
"{9.3, -0.9, -1.3820735148966242*^-16}","{9.3, -0.8, 0.5341193063208851}","{9.3, -0.7, 0.8047575519834329}","{9.3, -0.6, 0.811914736987643}","{9.3, -0.5, 0.6943093931121396}","{9.3, -0.4, 0.5386807657661308}","{9.3, -0.29999999999999993, 0.3450288549496162}","{9.3, -0.19999999999999996, 0.17980591377675512}","{9.3, -0.09999999999999998, 0.07663872600374477}","{9.3, 0., 0.03552729163058467}","{9.3, 0.09999999999999998, 0.07663872600374036}","{9.3, 0.20000000000000007, 0.17980591377674515}","{9.3, 0.30000000000000016, 0.34502885494959934}","{9.3, 0.4, 0.5386807657661041}","{9.3, 0.5000000000000001, 0.6943093931121117}","{9.3, 0.6, 0.8119147369876207}","{9.3, 0.7000000000000001, 0.8047575519834258}","{9.3, 0.8000000000000002, 0.5341193063208849}","{9.3, 0.9, -1.6749935133901098*^-15}"
"{9.4, -0.9, -2.337737923798508*^-16}","{9.4, -0.8, 0.4827990459083804}","{9.4, -0.7, 0.7299285374288944}","{9.4, -0.6, 0.741388474561542}","{9.4, -0.5, 0.6430028614418777}","{9.4, -0.4, 0.5095829656965623}","{9.4, -0.29999999999999993, 0.3411287873255951}","{9.4, -0.19999999999999996, 0.196513215239146}","{9.4, -0.09999999999999998, 0.10622615920882482}","{9.4, 0., 0.0702676192346311}","{9.4, 0.09999999999999998, 0.10622615920882268}","{9.4, 0.20000000000000007, 0.19651321523913953}","{9.4, 0.30000000000000016, 0.34112878732558227}","{9.4, 0.4, 0.5095829656965387}","{9.4, 0.5000000000000001, 0.6430028614418523}","{9.4, 0.6, 0.741388474561521}","{9.4, 0.7000000000000001, 0.7299285374288862}","{9.4, 0.8000000000000002, 0.4827990459083783}","{9.4, 0.9, -2.396797080230087*^-15}"
"{9.5, -0.9, -5.993534165473744*^-17}","{9.5, -0.8, 0.42790778718362504}","{9.5, -0.7, 0.6502428377284997}","{9.5, -0.6, 0.667005151634623}","{9.5, -0.5, 0.587642319084111}","{9.5, -0.4, 0.4766116903055784}","{9.5, -0.29999999999999993, 0.33391326529902554}","{9.5, -0.19999999999999996, 0.21065150969001914}","{9.5, -0.09999999999999998, 0.13362361661599215}","{9.5, 0., 0.10282958607694484}","{9.5, 0.09999999999999998, 0.13362361661599131}","{9.5, 0.20000000000000007, 0.21065150969001514}","{9.5, 0.30000000000000016, 0.3339132652990164}","{9.5, 0.4, 0.47661169030555883}","{9.5, 0.5000000000000001, 0.5876423190840883}","{9.5, 0.6, 0.667005151634604}","{9.5, 0.7000000000000001, 0.6502428377284917}","{9.5, 0.8000000000000002, 0.42790778718362316}","{9.5, 0.9, -6.904643432866428*^-16}"
"{9.600000000000001, -0.9, -3.534617655017156*^-16}","{9.600000000000001, -0.8, 0.37096219273890285}","{9.600000000000001, -0.7, 0.5675454160979215}","{9.600000000000001, -0.6, 0.589749670077055}","{9.600000000000001, -0.5, 0.5292330383373447}","{9.600000000000001, -0.4, 0.4405962898325785}","{9.600000000000001, -0.29999999999999993, 0.3238394245627573}","{9.600000000000001, -0.19999999999999996, 0.2222623714329491}","{9.600000000000001, -0.09999999999999998, 0.15864816755180808}","{9.600000000000001, 0., 0.13299681291933457}","{9.600000000000001, 0.09999999999999998, 0.15864816755180922}","{9.600000000000001, 0.20000000000000007, 0.22226237143294836}","{9.600000000000001, 0.30000000000000016, 0.3238394245627522}","{9.600000000000001, 0.4, 0.4405962898325628}","{9.600000000000001, 0.5000000000000001, 0.5292330383373249}","{9.600000000000001, 0.6, 0.589749670077038}","{9.600000000000001, 0.7000000000000001, 0.5675454160979134}","{9.600000000000001, 0.8000000000000002, 0.3709621927389004}","{9.600000000000001, 0.9, -6.040554307807325*^-16}"
"{9.7, -0.9, -9.675005747496494*^-16}","{9.7, -0.8, 0.31285455761197617}","{9.7, -0.7, 0.48252391310293363}","{9.7, -0.6, 0.5090080664728708}","{9.7, -0.5, 0.467610678700037}","{9.7, -0.4, 0.4016408536251117}","{9.7, -0.29999999999999993, 0.31109859124809647}","{9.7, -0.19999999999999996, 0.23133334413049314}","{9.7, -0.09999999999999998, 0.18125993297524495}","{9.7, 0., 0.1608783577823524}","{9.7, 0.09999999999999998, 0.18125993297524806}","{9.7, 0.20000000000000007, 0.23133334413049567}","{9.7, 0.30000000000000016, 0.3110985912480955}","{9.7, 0.4, 0.40164085362510016}","{9.7, 0.5000000000000001, 0.4676106787000207}","{9.7, 0.6, 0.5090080664728567}","{9.7, 0.7000000000000001, 0.48252391310292597}","{9.7, 0.8000000000000002, 0.3128545576119737}","{9.7, 0.9, -3.87824431547344*^-16}"
"{9.8, -0.9, -8.362697890850975*^-17}","{9.8, -0.8, 0.25334875266561674}","{9.8, -0.7, 0.3951247722280243}","{9.8, -0.6, 0.42532805868722195}","{9.8, -0.5, 0.40303535808971713}","{9.8, -0.4, 0.359834113542006}","{9.8, -0.29999999999999993, 0.2957243250440889}","{9.8, -0.19999999999999996, 0.2378603090298683}","{9.8, -0.09999999999999998, 0.2014359262144745}","{9.8, 0., 0.1864511765979075}","{9.8, 0.09999999999999998, 0.2014359262144789}","{9.8, 0.20000000000000007, 0.23786030902987343}","{9.8, 0.30000000000000016, 0.2957243250440904}","{9.8, 0.4, 0.3598341135419969}","{9.8, 0.5000000000000001, 0.4030353580897024}","{9.8, 0.6, 0.42532805868720636}","{9.8, 0.7000000000000001, 0.3951247722280152}","{9.8, 0.8000000000000002, 0.2533487526656126}","{9.8, 0.9, 4.13428974708427*^-17}"
"{9.9, -0.9, 3.2590745602919597*^-17}","{9.9, -0.8, 0.19299405287137222}","{9.9, -0.7, 0.3065773877159592}","{9.9, -0.6, 0.3407500045337605}","{9.9, -0.5, 0.33696851958472124}","{9.9, -0.4, 0.3160949147665649}","{9.9, -0.29999999999999993, 0.27812919007929193}","{9.9, -0.19999999999999996, 0.24203962425872166}","{9.9, -0.09999999999999998, 0.21916217768460206}","{9.9, 0., 0.20949685035693302}","{9.9, 0.09999999999999998, 0.21916217768460813}","{9.9, 0.20000000000000007, 0.2420396242587297}","{9.9, 0.30000000000000016, 0.278129190079297}","{9.9, 0.4, 0.31609491476655954}","{9.9, 0.5000000000000001, 0.3369685195847095}","{9.9, 0.6, 0.3407500045337464}","{9.9, 0.7000000000000001, 0.3065773877159498}","{9.9, 0.8000000000000002, 0.19299405287136728}","{9.9, 0.9, 1.2535866683542418*^-16}"
"{10., -0.9, 2.1813439649526194*^-16}","{10., -0.8, 0.13234725266271088}","{10., -0.7, 0.21744580237506045}","{10., -0.6, 0.2552956491370485}","{10., -0.5, 0.26961561277321416}","{10., -0.4, 0.27065988062135204}","{10., -0.29999999999999993, 0.2584284526814626}","{10., -0.19999999999999996, 0.243955007944152}","{10., -0.09999999999999998, 0.234466168500916}","{10., 0., 0.2299619343517544}","{10., 0.09999999999999998, 0.2344661685009237}","{10., 0.20000000000000007, 0.24395500794416283}","{10., 0.30000000000000016, 0.2584284526814709}","{10., 0.4, 0.27065988062135043}","{10., 0.5000000000000001, 0.26961561277320556}","{10., 0.6, 0.255295649137036}","{10., 0.7000000000000001, 0.2174458023750506}","{10., 0.8000000000000002, 0.13234725266270506}","{10., 0.9, 1.996001199964255*^-16}"
"{10.100000000000001, -0.9, 5.808082448316517*^-17}","{10.100000000000001, -0.8, 0.07163121415104692}","{10.100000000000001, -0.7, 0.12791401486530557}","{10.100000000000001, -0.6, 0.16884840214277594}","{10.100000000000001, -0.5, 0.20093380964511062}","{10.100000000000001, -0.4, 0.22355537387628333}","{10.100000000000001, -0.29999999999999993, 0.23671309483629382}","{10.100000000000001, -0.19999999999999996, 0.24358003605815715}","{10.100000000000001, -0.09999999999999998, 0.247316575190588}","{10.100000000000001, 0., 0.24792271223358617}","{10.100000000000001, 0.09999999999999998, 0.24731657519059788}","{10.100000000000001, 0.20000000000000007, 0.243580036058171}","{10.100000000000001, 0.30000000000000016, 0.23671309483630565}","{10.100000000000001, 0.4, 0.22355537387628527}","{10.100000000000001, 0.5000000000000001, 0.20093380964510496}","{10.100000000000001, 0.6, 0.1688484021427648}","{10.100000000000001, 0.7000000000000001, 0.1279140148652954}","{10.100000000000001, 0.8000000000000002, 0.07163121415104055}","{10.100000000000001, 0.9, 1.1003220443520494*^-16}"
"{10.2, -0.9, 1.0239664568494805*^-16}","{10.2, -0.8, 0.012079668178690564}","{10.2, -0.7, 0.03958953145051479}","{10.2, -0.6, 0.08252958981547281}","{10.2, -0.5, 0.1319194039504799}","{10.2, -0.4, 0.17563763491308837}","{10.2, -0.29999999999999993, 0.21368428270329792}","{10.2, -0.19999999999999996, 0.24107618651071727}","{10.2, -0.09999999999999998, 0.25770485185463804}","{10.2, 0., 0.2635702787350601}","{10.2, 0.09999999999999998, 0.2577048518546495}","{10.2, 0.20000000000000007, 0.24107618651073384}","{10.2, 0.30000000000000016, 0.21368428270331324}","{10.2, 0.4, 0.17563763491309373}","{10.2, 0.5000000000000001, 0.13191940395047685}","{10.2, 0.6, 0.08252958981546273}","{10.2, 0.7000000000000001, 0.03958953145050444}","{10.2, 0.8000000000000002, 0.012079668178683597}","{10.2, 0.9, 6.637774286780052*^-17}"
"{10.3, -0.9, 4.714046459170524*^-17}","{10.3, -0.8, -0.04692059748508072}","{10.3, -0.7, -0.04763239134710462}","{10.3, -0.6, -0.002135381586071544}","{10.3, -0.5, 0.0635311813639306}","{10.3, -0.4, 0.12731842124029757}","{10.3, -0.29999999999999993, 0.18922633804302907}","{10.3, -0.19999999999999996, 0.23672600039721664}","{10.3, -0.09999999999999998, 0.26582958791383904}","{10.3, 0., 0.2765371005928964}","{10.3, 0.09999999999999998, 0.26582958791385175}","{10.3, 0.20000000000000007, 0.23672600039723551}","{10.3, 0.30000000000000016, 0.18922633804304764}","{10.3, 0.4, 0.127318421240306}","{10.3, 0.5000000000000001, 0.06353118136392993}","{10.3, 0.6, -0.0021353815860806757}","{10.3, 0.7000000000000001, -0.04763239134711508}","{10.3, 0.8000000000000002, -0.046920597485088214}","{10.3, 0.9, -5.900162069887559*^-17}"
"{10.4, -0.9, 3.6127048680510225*^-16}","{10.4, -0.8, -0.10536958284026325}","{10.4, -0.7, -0.1337517535275475}","{10.4, -0.6, -0.0851465120618522}","{10.4, -0.5, -0.0042308581145334145}","{10.4, -0.4, 0.07859773285791374}","{10.4, -0.29999999999999993, 0.16333926085548872}","{10.4, -0.19999999999999996, 0.23052947771765533}","{10.4, -0.09999999999999998, 0.2716907833681903}","{10.4, 0., 0.2868231778070941}","{10.4, 0.09999999999999998, 0.27169078336820424}","{10.4, 0.20000000000000007, 0.23052947771767637}","{10.4, 0.30000000000000016, 0.16333926085551023}","{10.4, 0.4, 0.07859773285792523}","{10.4, 0.5000000000000001, -0.004230858114531583}","{10.4, 0.6, -0.08514651206186027}","{10.4, 0.7000000000000001, -0.1337517535275585}","{10.4, 0.8000000000000002, -0.10536958284027174}","{10.4, 0.9, -2.895496625439804*^-16}"
"{10.5, -0.9, -4.697757065656318*^-17}","{10.5, -0.8, -0.16032237781444927}","{10.5, -0.7, -0.21620088803250537}","{10.5, -0.6, -0.1676355306541684}","{10.5, -0.5, -0.07147120023444882}","{10.5, -0.4, 0.03011576502609263}","{10.5, -0.29999999999999993, 0.13712536512745635}","{10.5, -0.19999999999999996, 0.22245536835081098}","{10.5, -0.09999999999999998, 0.2751413551591288}","{10.5, 0., 0.2951833255524098}","{10.5, 0.09999999999999998, 0.2751413551591443}","{10.5, 0.20000000000000007, 0.22245536835083465}","{10.5, 0.30000000000000016, 0.13712536512748064}","{10.5, 0.4, 0.030115765026107147}","{10.5, 0.5000000000000001, -0.07147120023444474}","{10.5, 0.6, -0.16763553065417458}","{10.5, 0.7000000000000001, -0.21620088803251547}","{10.5, 0.8000000000000002, -0.16032237781445746}","{10.5, 0.9, -7.769882464282654*^-17}"
"{10.600000000000001, -0.9, 1.2927175370669487*^-16}","{10.600000000000001, -0.8, -0.21381951262689264}","{10.600000000000001, -0.7, -0.2959285395332072}","{10.600000000000001, -0.6, -0.24632708071894344}","{10.600000000000001, -0.5, -0.13638490306507284}","{10.600000000000001, -0.4, -0.017526539170861263}","{10.600000000000001, -0.29999999999999993, 0.11024801096369155}","{10.600000000000001, -0.19999999999999996, 0.21302482367495706}","{10.600000000000001, -0.09999999999999998, 0.2766006708346749}","{10.600000000000001, 0., 0.30097555244284485}","{10.600000000000001, 0.09999999999999998, 0.2766006708346917}","{10.600000000000001, 0.20000000000000007, 0.21302482367498302}","{10.600000000000001, 0.30000000000000016, 0.11024801096371882}","{10.600000000000001, 0.4, -0.017526539170843944}","{10.600000000000001, 0.5000000000000001, -0.1363849030650665}","{10.600000000000001, 0.6, -0.24632708071894838}","{10.600000000000001, 0.7000000000000001, -0.29592853953321724}","{10.600000000000001, 0.8000000000000002, -0.21381951262690124}","{10.600000000000001, 0.9, 1.664504074379946*^-17}"
"{10.7, -0.9, 7.981573776642541*^-17}","{10.7, -0.8, -0.26600882065100234}","{10.7, -0.7, -0.3730405374572424}","{10.7, -0.6, -0.3210951504187201}","{10.7, -0.5, -0.19891859524782446}","{10.7, -0.4, -0.06433230243706882}","{10.7, -0.29999999999999993, 0.08266372801354681}","{10.7, -0.19999999999999996, 0.20225328738292503}","{10.7, -0.09999999999999998, 0.2760849320642447}","{10.7, 0., 0.30415866205750586}","{10.7, 0.09999999999999998, 0.2760849320642627}","{10.7, 0.20000000000000007, 0.202253287382953}","{10.7, 0.30000000000000016, 0.08266372801357688}","{10.7, 0.4, -0.06433230243704895}","{10.7, 0.5000000000000001, -0.19891859524781594}","{10.7, 0.6, -0.3210951504187237}","{10.7, 0.7000000000000001, -0.37304053745725235}","{10.7, 0.8000000000000002, -0.26600882065101117}","{10.7, 0.9, 8.201421785156627*^-17}"
"{10.8, -0.9, 1.0818180782407587*^-16}","{10.8, -0.8, -0.31383515607650597}","{10.8, -0.7, -0.44513670544532763}","{10.8, -0.6, -0.39390464810646464}","{10.8, -0.5, -0.25967782842333786}","{10.8, -0.4, -0.1099244157300701}","{10.8, -0.29999999999999993, 0.05535558997333903}","{10.8, -0.19999999999999996, 0.1900332160479934}","{10.8, -0.09999999999999998, 0.2734212621798921}","{10.8, 0., 0.3055197283690348}","{10.8, 0.09999999999999998, 0.27342126217991064}","{10.8, 0.20000000000000007, 0.19003321604802278}","{10.8, 0.30000000000000016, 0.0553555899733712}","{10.8, 0.4, -0.10992441573004784}","{10.8, 0.5000000000000001, -0.25967782842332693}","{10.8, 0.6, -0.3939046481064657}","{10.8, 0.7000000000000001, -0.4451367054453371}","{10.8, 0.8000000000000002, -0.31383515607651485}","{10.8, 0.9, 2.49402078977907*^-16}"
"{10.9, -0.9, 7.877622507484373*^-17}","{10.9, -0.8, -0.3585340542510429}","{10.9, -0.7, -0.5125476630804755}","{10.9, -0.6, -0.46204082648829725}","{10.9, -0.5, -0.31705955860604934}","{10.9, -0.4, -0.15359421374036406}","{10.9, -0.29999999999999993, 0.028355208108758898}","{10.9, -0.19999999999999996, 0.17688690704507873}","{10.9, -0.09999999999999998, 0.26903113473394374}","{10.9, 0., 0.3047878911753536}","{10.9, 0.09999999999999998, 0.26903113473396295}","{10.9, 0.20000000000000007, 0.17688690704510943}","{10.9, 0.30000000000000016, 0.028355208108792752}","{10.9, 0.4, -0.15359421374034016}","{10.9, 0.5000000000000001, -0.31705955860603696}","{10.9, 0.6, -0.46204082648829753}","{10.9, 0.7000000000000001, -0.5125476630804845}","{10.9, 0.8000000000000002, -0.35853405425105167}","{10.9, 0.9, 4.021852438895182*^-16}"
"{11., -0.9, 1.508630303929667*^-16}","{11., -0.8, -0.4013060524745231}","{11., -0.7, -0.5761048208135099}","{11., -0.6, -0.5243963050169598}","{11., -0.5, -0.3705886930938089}","{11., -0.4, -0.1953395202139242}","{11., -0.29999999999999993, 0.0013512136226944693}","{11., -0.19999999999999996, 0.16294022116693713}","{11., -0.09999999999999998, 0.26304386615902575}","{11., 0., 0.3016621485989602}","{11., 0.09999999999999998, 0.26304386615904557}","{11., 0.20000000000000007, 0.16294022116696888}","{11., 0.30000000000000016, 0.0013512136227296634}","{11., 0.4, -0.19533952021389916}","{11., 0.5000000000000001, -0.3705886930937955}","{11., 0.6, -0.5243963050169598}","{11., 0.7000000000000001, -0.5761048208135185}","{11., 0.8000000000000002, -0.4013060524745319}","{11., 0.9, 5.795373571955482*^-16}"
